image_id,rover,camera,sol,rock_coverage_pct,coverage_total_pct,frac_valid,n_bigrock,n_rocks,n_raw_components,quality_flag
NLB_509716132EDR_F0530186NCAM07753M1,MSL,navcam,,100.0,17.2567,0.1726,0,0,0,no_bigrock
NLB_509716163EDR_F0530186NCAM07753M1,MSL,navcam,,100.0,31.6349,0.3163,0,0,0,no_bigrock
NLB_509891044EDR_F0530186NCAM00223M1,MSL,navcam,,100.0,72.8357,0.7284,0,0,0,no_bigrock
NLB_509892219EDR_F0530186NCAM00207M1,MSL,navcam,,100.0,43.7345,0.4373,0,0,0,no_bigrock
NLB_509893382EDR_F0530186NCAM00207M1,MSL,navcam,,100.0,70.1812,0.7018,0,0,0,no_bigrock
NLB_509893880EDR_F0530186NCAM00320M1,MSL,navcam,,100.0,43.524,0.4352,0,0,0,no_bigrock
NLB_509965530EDR_F0530186NCAM00320M1,MSL,navcam,,100.0,70.2778,0.7028,0,0,0,no_bigrock
NLB_509977203EDR_F0530372NCAM00294M1,MSL,navcam,,100.0,48.6059,0.4861,0,0,0,no_bigrock
NLB_509977235EDR_F0530372NCAM00294M1,MSL,navcam,,100.0,64.7071,0.6471,0,0,0,no_bigrock
NLB_509977259EDR_F0530372NCAM00294M1,MSL,navcam,,100.0,78.9478,0.7895,0,0,0,no_bigrock
NLB_509977290EDR_F0530372NCAM00294M1,MSL,navcam,,97.967,73.2464,0.7477,0,0,0,no_bigrock
NLB_509977321EDR_F0530372NCAM00294M1,MSL,navcam,,100.0,66.7052,0.6671,0,0,0,no_bigrock
NLB_509977779EDR_F0530372NCAM00354M1,MSL,navcam,,100.0,83.2141,0.8321,0,0,0,no_bigrock
NLB_509977804EDR_F0530372NCAM00354M1,MSL,navcam,,100.0,86.2906,0.8629,0,0,0,no_bigrock
NLB_509977828EDR_F0530372NCAM00354M1,MSL,navcam,,100.0,89.9145,0.8991,0,0,0,no_bigrock
NLB_509977859EDR_F0530372NCAM00354M1,MSL,navcam,,90.7312,78.2154,0.8621,0,0,0,no_bigrock
NLB_509977891EDR_F0530372NCAM00354M1,MSL,navcam,,90.1572,51.7717,0.5742,0,0,0,no_bigrock
NLB_509977929EDR_F0530372NCAM07753M1,MSL,navcam,,100.0,64.5833,0.6458,0,0,0,no_bigrock
NLB_509977960EDR_F0530372NCAM07753M1,MSL,navcam,,92.1454,58.4055,0.6338,11525,1,2,ok
NLB_509977991EDR_F0530372NCAM07753M1,MSL,navcam,,99.9793,65.4673,0.6548,0,0,0,no_bigrock
NLB_509978022EDR_F0530372NCAM07753M1,MSL,navcam,,100.0,59.4939,0.5949,0,0,0,no_bigrock
NLB_509978105EDR_F0530372NCAM07753M1,MSL,navcam,,100.0,31.2424,0.3124,0,0,0,no_bigrock
NLB_509978135EDR_F0530372NCAM07753M1,MSL,navcam,,100.0,30.9626,0.3096,0,0,0,no_bigrock
NLB_509978167EDR_F0530372NCAM07753M1,MSL,navcam,,100.0,56.6435,0.5664,0,0,0,no_bigrock
NLB_510149616EDR_F0530378NCAM00497M1,MSL,navcam,,100.0,34.1355,0.3414,0,0,0,no_bigrock
NLB_510153568EDR_F0530576NCAM00385M1,MSL,navcam,,100.0,92.943,0.9294,0,0,0,no_bigrock
NLB_510153600EDR_F0530576NCAM00385M1,MSL,navcam,,100.0,95.6235,0.9562,0,0,0,no_bigrock
NLB_510158946EDR_F0530636NCAM00295M1,MSL,navcam,,44.7764,26.348,0.5884,0,0,0,no_bigrock
NLB_510158977EDR_F0530636NCAM00295M1,MSL,navcam,,68.4553,57.1719,0.8352,0,0,0,no_bigrock
NLB_510159009EDR_F0530636NCAM00295M1,MSL,navcam,,98.4553,82.942,0.8424,0,0,0,no_bigrock
NLB_510159041EDR_F0530636NCAM00295M1,MSL,navcam,,87.0141,65.3641,0.7512,0,0,0,no_bigrock
NLB_510159080EDR_F0530636NCAM00295M1,MSL,navcam,,92.1077,59.9103,0.6504,0,0,0,no_bigrock
NLB_510159540EDR_F0530636NCAM00354M1,MSL,navcam,,100.0,86.7591,0.8676,0,0,0,no_bigrock
NLB_510159564EDR_F0530636NCAM00354M1,MSL,navcam,,100.0,88.0754,0.8808,0,0,0,no_bigrock
NLB_510159589EDR_F0530636NCAM00354M1,MSL,navcam,,100.0,91.2748,0.9127,0,0,0,no_bigrock
NLB_510159614EDR_F0530636NCAM00354M1,MSL,navcam,,100.0,86.7177,0.8672,0,0,0,no_bigrock
NLB_510159647EDR_F0530636NCAM00354M1,MSL,navcam,,100.0,60.3557,0.6036,0,0,0,no_bigrock
NLB_510159686EDR_F0530636NCAM07753M1,MSL,navcam,,100.0,61.8628,0.6186,0,0,0,no_bigrock
NLB_510159717EDR_F0530636NCAM07753M1,MSL,navcam,,100.0,64.3571,0.6436,0,0,0,no_bigrock
NLB_510159748EDR_F0530636NCAM07753M1,MSL,navcam,,100.0,50.0535,0.5005,0,0,0,no_bigrock
NLB_510159831EDR_F0530636NCAM07753M1,MSL,navcam,,95.4881,18.046,0.189,0,0,0,no_bigrock
NLB_510159863EDR_F0530636NCAM07753M1,MSL,navcam,,100.0,35.5273,0.3553,0,0,0,no_bigrock
NLB_510159894EDR_F0530636NCAM07753M1,MSL,navcam,,100.0,53.8671,0.5387,0,0,0,no_bigrock
NLB_510159926EDR_F0530636NCAM07753M1,MSL,navcam,,91.7332,43.4616,0.4738,0,0,0,no_bigrock
NLB_510334658EDR_F0530636NCAM00353M1,MSL,navcam,,65.5961,35.258,0.5375,0,0,0,no_bigrock
NLB_510334690EDR_F0530636NCAM00353M1,MSL,navcam,,92.3412,74.4652,0.8064,0,0,0,no_bigrock
NLB_510335616EDR_F0530636NCAM00207M1,MSL,navcam,,0.0,0.0,0.1501,0,0,0,no_rock
NLB_510509809EDR_F0530636NCAM00223M1,MSL,navcam,,100.0,34.3484,0.3435,0,0,0,no_bigrock
NLB_510511365EDR_F0530636NCAM00207M1,MSL,navcam,,100.0,33.2961,0.333,0,0,0,no_bigrock
NLB_510512105EDR_F0530636NCAM00207M1,MSL,navcam,,86.6135,56.2687,0.6497,0,0,0,no_bigrock
NLB_510512540EDR_F0530636NCAM00320M1,MSL,navcam,,87.2862,57.874,0.663,0,0,0,no_bigrock
NLB_510590249EDR_F0530636NCAM00320M1,MSL,navcam,,100.0,34.6523,0.3465,0,0,0,no_bigrock
NLB_510597217EDR_F0531020NCAM00385M1,MSL,navcam,,100.0,92.9689,0.9297,0,0,0,no_bigrock
NLB_510597248EDR_F0531020NCAM00385M1,MSL,navcam,,100.0,91.7723,0.9177,0,0,0,no_bigrock
NLB_510597999EDR_F0531056NCAM00353M1,MSL,navcam,,100.0,46.0537,0.4605,0,0,0,no_bigrock
NLB_510598031EDR_F0531056NCAM00353M1,MSL,navcam,,100.0,61.8286,0.6183,0,0,0,no_bigrock
NLB_510598091EDR_F0531056NCAM06654M1,MSL,navcam,,100.0,60.9413,0.6094,148392,5,1,ok
NLB_510598123EDR_F0531056NCAM06654M1,MSL,navcam,,100.0,72.782,0.7278,0,0,0,no_bigrock
NLB_510598148EDR_F0531056NCAM06654M1,MSL,navcam,,100.0,68.7787,0.6878,32981,6,6,ok
NLB_510598180EDR_F0531056NCAM06654M1,MSL,navcam,,99.4826,60.8207,0.6114,1472,1,1,ok
NLB_510598212EDR_F0531056NCAM06654M1,MSL,navcam,,79.3149,45.5676,0.5745,67396,5,4,ok
NLB_510598236EDR_F0531056NCAM06654M1,MSL,navcam,,100.0,53.7518,0.5375,117215,8,3,ok
NLB_510603362EDR_F0531056NCAM00354M1,MSL,navcam,,100.0,81.3754,0.8138,0,0,0,no_bigrock
NLB_510603387EDR_F0531056NCAM00354M1,MSL,navcam,,100.0,83.1116,0.8311,0,0,0,no_bigrock
NLB_510603419EDR_F0531056NCAM00354M1,MSL,navcam,,100.0,69.1234,0.6912,0,0,0,no_bigrock
NLB_510603451EDR_F0531056NCAM00354M1,MSL,navcam,,88.5774,36.4715,0.4117,0,0,0,no_bigrock
NLB_510603483EDR_F0531056NCAM00354M1,MSL,navcam,,98.6953,42.2957,0.4285,0,0,0,no_bigrock
NLB_510603518EDR_F0531056NCAM06753M1,MSL,navcam,,16.9982,1.7039,0.1002,0,0,0,no_bigrock
NLB_510603549EDR_F0531056NCAM06753M1,MSL,navcam,,74.6072,17.4602,0.234,0,0,0,no_bigrock
NLB_510603640EDR_F0531056NCAM06753M1,MSL,navcam,,0.0,0.0,0.1484,0,0,0,no_rock
NLB_510603671EDR_F0531056NCAM06753M1,MSL,navcam,,52.2823,10.9593,0.2096,0,0,0,no_bigrock
NLB_510603702EDR_F0531056NCAM06753M1,MSL,navcam,,100.0,41.8638,0.4186,0,0,0,no_bigrock
NLB_510603726EDR_F0531056NCAM06753M1,MSL,navcam,,91.8314,39.4337,0.4294,83222,1,1,ok
NLB_510691793EDR_F0531056NCAM00223M1,MSL,navcam,,100.0,46.4705,0.4647,0,0,0,no_bigrock
NLB_510693512EDR_F0531056NCAM00207M1,MSL,navcam,,100.0,43.777,0.4378,0,0,0,no_bigrock
NLB_510694842EDR_F0531056NCAM00207M1,MSL,navcam,,100.0,49.7606,0.4976,0,0,0,no_bigrock
NLB_510696041EDR_F0531056NCAM00320M1,MSL,navcam,,100.0,41.6342,0.4163,0,0,0,no_bigrock
NLB_510771926EDR_F0531140NCAM00385M1,MSL,navcam,,86.6626,42.2083,0.487,5280,1,2,ok
NLB_510771957EDR_F0531140NCAM00385M1,MSL,navcam,,82.5584,66.7265,0.8082,0,0,0,no_bigrock
NLB_510772505EDR_F0531182NCAM00298M1,MSL,navcam,,41.2633,14.7343,0.3571,40548,6,5,ok
NLB_510772536EDR_F0531182NCAM00298M1,MSL,navcam,,30.0582,20.0375,0.6666,7953,1,1,ok
NLB_510773141EDR_F0531182NCAM00353M1,MSL,navcam,,52.4778,23.418,0.4462,0,0,0,no_bigrock
NLB_510773172EDR_F0531182NCAM00353M1,MSL,navcam,,68.9995,44.4733,0.6445,0,0,0,no_bigrock
NLB_510778400EDR_F0531182NCAM00354M1,MSL,navcam,,65.3405,50.6734,0.7755,0,0,0,no_bigrock
NLB_510778424EDR_F0531182NCAM00354M1,MSL,navcam,,88.2704,73.2829,0.8302,0,0,0,no_bigrock
NLB_510778455EDR_F0531182NCAM00354M1,MSL,navcam,,100.0,86.796,0.868,0,0,0,no_bigrock
NLB_510778487EDR_F0531182NCAM00354M1,MSL,navcam,,100.0,85.3635,0.8536,0,0,0,no_bigrock
NLB_510778519EDR_F0531182NCAM00354M1,MSL,navcam,,100.0,56.9062,0.5691,0,0,0,no_bigrock
NLB_510778570EDR_F0531182NCAM00299M1,MSL,navcam,,42.7951,26.5518,0.6204,13982,10,1,ok
NLB_510778601EDR_F0531182NCAM00299M1,MSL,navcam,,56.2872,13.3392,0.237,0,0,0,no_bigrock
NLB_510778625EDR_F0531182NCAM00299M1,MSL,navcam,,82.3232,33.882,0.4116,0,0,0,no_bigrock
NLB_510778656EDR_F0531182NCAM00299M1,MSL,navcam,,85.7947,51.0696,0.5953,0,0,0,no_bigrock
NLB_510778688EDR_F0531182NCAM00299M1,MSL,navcam,,95.9117,66.5898,0.6943,0,0,0,no_bigrock
NLB_510778720EDR_F0531182NCAM00299M1,MSL,navcam,,100.0,70.7786,0.7078,66838,3,2,ok
NLB_510778804EDR_F0531182NCAM00299M1,MSL,navcam,,100.0,28.0453,0.2805,98460,14,4,ok
NLB_510778835EDR_F0531182NCAM00299M1,MSL,navcam,,100.0,9.9023,0.099,0,0,0,no_bigrock
NLB_510778866EDR_F0531182NCAM00299M1,MSL,navcam,,75.1132,20.7802,0.2767,110644,9,4,ok
NLB_510778897EDR_F0531182NCAM00299M1,MSL,navcam,,34.3624,12.4543,0.3624,27957,3,6,ok
NLB_510865813EDR_F0531182NCAM00320M1,MSL,navcam,,0.0,0.0,0.2797,0,0,0,no_rock
NLB_510865930EDR_F0531182NCAM00320M1,MSL,navcam,,0.0,0.0,0.2997,0,0,0,no_rock
NLB_510866639EDR_F0531182NCAM00207M1,MSL,navcam,,0.0,0.0,0.3955,0,0,0,no_rock
NLB_510866831EDR_F0531182NCAM00207M1,MSL,navcam,,0.0,0.0,0.3746,0,0,0,no_rock
NLB_510867039EDR_F0531182NCAM00207M1,MSL,navcam,,0.0,0.0,0.2208,0,0,0,no_rock
NLB_510869432EDR_F0531182NCAM00320M1,MSL,navcam,,0.0,0.0,0.3599,0,0,0,no_rock
NLB_510953404EDR_F0531182NCAM00316M1,MSL,navcam,,74.2497,16.4569,0.2216,0,0,0,no_bigrock
NLB_510953888EDR_F0531182NCAM00207M1,MSL,navcam,,4.1224,1.2571,0.305,0,0,0,no_bigrock
NLB_510954922EDR_F0531182NCAM00207M1,MSL,navcam,,0.0,0.0,0.166,0,0,0,no_rock
NLB_510956229EDR_F0531182NCAM00207M1,MSL,navcam,,0.0,0.0,0.2337,0,0,0,no_rock
NLB_510956824EDR_F0531182NCAM00320M1,MSL,navcam,,0.0,0.0,0.3049,0,0,0,no_rock
NLB_511040241EDR_F0531182NCAM00320M1,MSL,navcam,,0.0,0.0,0.2613,0,0,0,no_rock
NLB_511041131EDR_F0531182NCAM00223M1,MSL,navcam,,73.7477,18.9575,0.2571,0,0,0,no_bigrock
NLB_511042468EDR_F0531182NCAM00207M1,MSL,navcam,,0.0,0.0,0.1605,0,0,0,no_rock
NLB_511043361EDR_F0531182NCAM00207M1,MSL,navcam,,4.7519,1.0468,0.2203,0,0,0,no_bigrock
NLB_511043790EDR_F0531182NCAM00320M1,MSL,navcam,,0.0,0.0,0.2124,0,0,0,no_rock
NLB_511122556EDR_F0531182NCAM00320M1,MSL,navcam,,0.0,0.0,0.1764,0,0,0,no_rock
NLB_511123348EDR_F0531182NCAM00320M1,MSL,navcam,,0.0,0.0,0.1792,0,0,0,no_rock
NLB_511215710EDR_F0531248NCAM00385M1,MSL,navcam,,100.0,90.8348,0.9083,3944,0,1,ok
NLB_511215734EDR_F0531248NCAM00385M1,MSL,navcam,,99.7859,47.7035,0.4781,12,0,0,ok
NLB_511216418EDR_F0531284NCAM00250M1,MSL,navcam,,100.0,32.3188,0.3232,688,1,2,ok
NLB_511216449EDR_F0531284NCAM00250M1,MSL,navcam,,100.0,45.0864,0.4509,0,0,0,no_bigrock
NLB_511216481EDR_F0531284NCAM00250M1,MSL,navcam,,100.0,25.7261,0.2573,8383,1,1,ok
NLB_511216513EDR_F0531284NCAM00250M1,MSL,navcam,,100.0,60.7594,0.6076,13591,2,1,ok
NLB_511216545EDR_F0531284NCAM00250M1,MSL,navcam,,100.0,74.0657,0.7407,35694,4,2,ok
NLB_511217015EDR_F0531284NCAM00354M1,MSL,navcam,,100.0,83.8195,0.8382,0,0,0,no_bigrock
NLB_511217047EDR_F0531284NCAM00354M1,MSL,navcam,,87.9572,65.6871,0.7468,0,0,0,no_bigrock
NLB_511217072EDR_F0531284NCAM00354M1,MSL,navcam,,77.792,44.8618,0.5767,1705,1,1,ok
NLB_511217096EDR_F0531284NCAM00354M1,MSL,navcam,,96.692,50.7837,0.5252,0,0,0,no_bigrock
NLB_511217134EDR_F0531284NCAM00354M1,MSL,navcam,,99.9236,42.9254,0.4296,0,0,0,no_bigrock
NLB_511217180EDR_F0531284NCAM07753M1,MSL,navcam,,100.0,70.2618,0.7026,0,0,0,no_bigrock
NLB_511217212EDR_F0531284NCAM07753M1,MSL,navcam,,99.3685,61.1525,0.6154,16074,2,1,ok
NLB_511217236EDR_F0531284NCAM07753M1,MSL,navcam,,100.0,22.7676,0.2277,45944,3,2,ok
NLB_511217267EDR_F0531284NCAM07753M1,MSL,navcam,,59.0998,21.0876,0.3568,0,0,0,no_bigrock
NLB_511217298EDR_F0531284NCAM07753M1,MSL,navcam,,78.7074,43.4555,0.5521,0,0,0,no_bigrock
NLB_511217336EDR_F0531284NCAM07753M1,MSL,navcam,,100.0,55.5768,0.5558,25424,4,1,ok
NLB_511217420EDR_F0531284NCAM07753M1,MSL,navcam,,100.0,11.1722,0.1117,0,0,0,no_bigrock
NLB_511303271EDR_F0531434NCAM00385M1,MSL,navcam,,100.0,93.7889,0.9379,0,0,0,no_bigrock
NLB_511303295EDR_F0531434NCAM00385M1,MSL,navcam,,100.0,97.1798,0.9718,0,0,0,no_bigrock
NLB_511303974EDR_F0531470NCAM00252M1,MSL,navcam,,100.0,77.9981,0.78,41091,1,2,ok
NLB_511303999EDR_F0531470NCAM00252M1,MSL,navcam,,100.0,71.8551,0.7186,1406,1,1,ok
NLB_511304023EDR_F0531470NCAM00252M1,MSL,navcam,,100.0,72.4131,0.7241,0,0,0,no_bigrock
NLB_511304054EDR_F0531470NCAM00252M1,MSL,navcam,,100.0,71.2068,0.7121,0,0,0,no_bigrock
NLB_511304085EDR_F0531470NCAM00252M1,MSL,navcam,,100.0,65.0466,0.6505,1605,1,1,ok
NLB_511304340EDR_F0531470NCAM00354M1,MSL,navcam,,100.0,86.1576,0.8616,0,0,0,no_bigrock
NLB_511304365EDR_F0531470NCAM00354M1,MSL,navcam,,100.0,85.2579,0.8526,0,0,0,no_bigrock
NLB_511304388EDR_F0531470NCAM00354M1,MSL,navcam,,100.0,90.9754,0.9098,0,0,0,no_bigrock
NLB_511304412EDR_F0531470NCAM00354M1,MSL,navcam,,99.8828,73.0572,0.7314,43547,2,3,ok
NLB_511304451EDR_F0531470NCAM00354M1,MSL,navcam,,52.5733,16.6314,0.3163,0,0,0,no_bigrock
NLB_511304483EDR_F0531470NCAM07753M1,MSL,navcam,,95.456,60.3806,0.6325,795,0,1,ok
NLB_511304515EDR_F0531470NCAM07753M1,MSL,navcam,,93.7022,50.7738,0.5419,39790,2,2,ok
NLB_511304598EDR_F0531470NCAM07753M1,MSL,navcam,,100.0,25.9748,0.2597,34500,2,1,ok
NLB_511304628EDR_F0531470NCAM07753M1,MSL,navcam,,100.0,5.5777,0.0558,187,0,1,ok
NLB_511304660EDR_F0531470NCAM07753M1,MSL,navcam,,100.0,41.1558,0.4116,0,0,0,no_bigrock
NLB_511304691EDR_F0531470NCAM07753M1,MSL,navcam,,100.0,34.2717,0.3427,0,0,0,no_bigrock
NLB_511304722EDR_F0531470NCAM07753M1,MSL,navcam,,100.0,58.1777,0.5818,0,0,0,no_bigrock
NLB_511391116EDR_F0531716NCAM00385M1,MSL,navcam,,95.5476,68.6171,0.7181,0,0,0,no_bigrock
NLB_511391140EDR_F0531716NCAM00385M1,MSL,navcam,,98.8059,61.1956,0.6194,0,0,0,no_bigrock
NLB_511391788EDR_F0531756NCAM05113M1,MSL,navcam,,100.0,61.1105,0.6111,14,0,0,ok
NLB_511391817EDR_F0531756NCAM05113M1,MSL,navcam,,100.0,29.2715,0.2927,156578,4,3,ok
NLB_511391841EDR_F0531756NCAM05113M1,MSL,navcam,,85.4836,58.745,0.6872,1118,0,2,ok
NLB_511391873EDR_F0531756NCAM05113M1,MSL,navcam,,92.6102,64.376,0.6951,0,0,0,no_bigrock
NLB_511391897EDR_F0531756NCAM05113M1,MSL,navcam,,100.0,63.7126,0.6371,0,0,0,no_bigrock
NLB_511392356EDR_F0531756NCAM00354M1,MSL,navcam,,55.254,41.7962,0.7564,0,0,0,no_bigrock
NLB_511392388EDR_F0531756NCAM00354M1,MSL,navcam,,57.8929,41.2026,0.7117,0,0,0,no_bigrock
NLB_511392412EDR_F0531756NCAM00354M1,MSL,navcam,,89.162,78.6175,0.8817,0,0,0,no_bigrock
NLB_511392443EDR_F0531756NCAM00354M1,MSL,navcam,,100.0,87.0909,0.8709,0,0,0,no_bigrock
NLB_511392482EDR_F0531756NCAM00354M1,MSL,navcam,,100.0,55.7192,0.5572,0,0,0,no_bigrock
NLB_511392514EDR_F0531756NCAM00253M1,MSL,navcam,,100.0,62.2299,0.6223,2133,1,1,ok
NLB_511392545EDR_F0531756NCAM00253M1,MSL,navcam,,100.0,54.53,0.5453,17297,1,1,ok
NLB_511392636EDR_F0531756NCAM00253M1,MSL,navcam,,80.8142,27.7113,0.3429,0,0,0,no_bigrock
NLB_511392666EDR_F0531756NCAM00253M1,MSL,navcam,,100.0,14.6932,0.1469,0,0,0,no_bigrock
NLB_511392697EDR_F0531756NCAM00253M1,MSL,navcam,,98.4969,36.5406,0.371,0,0,0,no_bigrock
NLB_511392728EDR_F0531756NCAM00253M1,MSL,navcam,,99.7304,38.2438,0.3835,0,0,0,no_bigrock
NLB_511392760EDR_F0531756NCAM00253M1,MSL,navcam,,100.0,33.9515,0.3395,18964,4,1,ok
NLB_511485150EDR_F0531954NCAM00385M1,MSL,navcam,,100.0,93.4546,0.9345,0,0,0,no_bigrock
NLB_511485182EDR_F0531954NCAM00385M1,MSL,navcam,,100.0,84.9041,0.849,11251,3,4,ok
NLB_511485953EDR_F0531990NCAM00254M1,MSL,navcam,,100.0,81.429,0.8143,0,0,0,no_bigrock
NLB_511485985EDR_F0531990NCAM00254M1,MSL,navcam,,100.0,70.2978,0.703,5740,2,3,ok
NLB_511486017EDR_F0531990NCAM00254M1,MSL,navcam,,97.8894,40.0727,0.4094,86028,5,2,ok
NLB_511486047EDR_F0531990NCAM00254M1,MSL,navcam,,100.0,51.0612,0.5106,86495,7,3,ok
NLB_511486078EDR_F0531990NCAM00254M1,MSL,navcam,,100.0,66.0298,0.6603,28313,7,1,ok
NLB_511486123EDR_F0531990NCAM00354M1,MSL,navcam,,84.5347,65.2372,0.7717,0,0,0,no_bigrock
NLB_511486148EDR_F0531990NCAM00354M1,MSL,navcam,,99.9988,70.5436,0.7054,0,0,0,no_bigrock
NLB_511486179EDR_F0531990NCAM00354M1,MSL,navcam,,99.0773,82.1998,0.8297,0,0,0,no_bigrock
NLB_511486211EDR_F0531990NCAM00354M1,MSL,navcam,,99.999,69.7089,0.6971,0,0,0,no_bigrock
NLB_511486243EDR_F0531990NCAM00354M1,MSL,navcam,,100.0,53.3524,0.5335,0,0,0,no_bigrock
NLB_511486274EDR_F0531990NCAM00255M1,MSL,navcam,,82.6251,37.3796,0.4524,16479,4,2,ok
NLB_511486358EDR_F0531990NCAM00255M1,MSL,navcam,,100.0,24.7503,0.2475,0,0,0,no_bigrock
NLB_511486389EDR_F0531990NCAM00255M1,MSL,navcam,,99.9627,20.9778,0.2099,0,0,0,no_bigrock
NLB_511486420EDR_F0531990NCAM00255M1,MSL,navcam,,100.0,53.6112,0.5361,0,0,0,no_bigrock
NLB_511486455EDR_F0531990NCAM00255M1,MSL,navcam,,100.0,51.2711,0.5127,0,0,0,no_bigrock
NLB_511486487EDR_F0531990NCAM00255M1,MSL,navcam,,100.0,62.6601,0.6266,0,0,0,no_bigrock
NLB_511486519EDR_F0531990NCAM00255M1,MSL,navcam,,100.0,87.4319,0.8743,0,0,0,no_bigrock
NLB_511570930EDR_F0531994NCAM00353M1,MSL,navcam,,100.0,45.9773,0.4598,0,0,0,no_bigrock
NLB_511570961EDR_F0531994NCAM00353M1,MSL,navcam,,100.0,56.7595,0.5676,0,0,0,no_bigrock
NLB_511571027EDR_F0531994NCAM00256M1,MSL,navcam,,100.0,81.0768,0.8108,0,0,0,no_bigrock
NLB_511571051EDR_F0531994NCAM00256M1,MSL,navcam,,100.0,78.629,0.7863,2565,1,2,ok
NLB_511571075EDR_F0531994NCAM00256M1,MSL,navcam,,100.0,74.4724,0.7447,39870,2,2,ok
NLB_511571107EDR_F0531994NCAM00256M1,MSL,navcam,,100.0,69.0216,0.6902,9074,2,1,ok
NLB_511571138EDR_F0531994NCAM00256M1,MSL,navcam,,100.0,74.3764,0.7438,68848,2,1,ok
NLB_511571929EDR_F0531994NCAM00354M1,MSL,navcam,,88.865,71.6622,0.8064,0,0,0,no_bigrock
NLB_511571954EDR_F0531994NCAM00354M1,MSL,navcam,,100.0,82.5414,0.8254,0,0,0,no_bigrock
NLB_511571978EDR_F0531994NCAM00354M1,MSL,navcam,,100.0,89.7901,0.8979,0,0,0,no_bigrock
NLB_511572009EDR_F0531994NCAM00354M1,MSL,navcam,,100.0,77.5369,0.7754,0,0,0,no_bigrock
NLB_511572041EDR_F0531994NCAM00354M1,MSL,navcam,,79.5293,26.685,0.3355,255,0,1,ok
NLB_511572072EDR_F0531994NCAM00258M1,MSL,navcam,,95.0705,62.1557,0.6538,21494,4,3,ok
NLB_511572103EDR_F0531994NCAM00258M1,MSL,navcam,,92.0718,34.8536,0.3785,38738,11,5,ok
NLB_511572193EDR_F0531994NCAM00258M1,MSL,navcam,,92.031,32.3337,0.3513,0,0,0,no_bigrock
NLB_511572224EDR_F0531994NCAM00258M1,MSL,navcam,,100.0,16.2663,0.1627,0,0,0,no_bigrock
NLB_511572255EDR_F0531994NCAM00258M1,MSL,navcam,,100.0,37.7838,0.3778,0,0,0,no_bigrock
NLB_511572286EDR_F0531994NCAM00258M1,MSL,navcam,,100.0,57.0783,0.5708,0,0,0,no_bigrock
NLB_511572317EDR_F0531994NCAM00258M1,MSL,navcam,,100.0,52.0926,0.5209,0,0,0,no_bigrock
NLB_511755670EDR_F0531994NCAM00223M1,MSL,navcam,,100.0,39.6366,0.3964,1454,0,1,ok
NLB_511757019EDR_F0531994NCAM00207M1,MSL,navcam,,100.0,59.1943,0.5919,0,0,0,no_bigrock
NLB_511758187EDR_F0531994NCAM00207M1,MSL,navcam,,100.0,33.6289,0.3363,0,0,0,no_bigrock
NLB_511758646EDR_F0531994NCAM00320M1,MSL,navcam,,100.0,57.8784,0.5788,0,0,0,no_bigrock
NLB_511834272EDR_F0531994NCAM00256M1,MSL,navcam,,100.0,75.8636,0.7586,0,0,0,no_bigrock
NLB_511834304EDR_F0531994NCAM00256M1,MSL,navcam,,100.0,82.5373,0.8254,0,0,0,no_bigrock
NLB_511834328EDR_F0531994NCAM00256M1,MSL,navcam,,100.0,77.7339,0.7773,0,0,0,no_bigrock
NLB_511834352EDR_F0531994NCAM00256M1,MSL,navcam,,99.5348,72.2363,0.7257,7964,1,1,ok
NLB_511834377EDR_F0531994NCAM00256M1,MSL,navcam,,100.0,71.5233,0.7152,84833,5,3,ok
NLB_511834819EDR_F0531994NCAM00354M1,MSL,navcam,,90.1094,67.491,0.749,0,0,0,no_bigrock
NLB_511834851EDR_F0531994NCAM00354M1,MSL,navcam,,100.0,66.9322,0.6693,0,0,0,no_bigrock
NLB_511834882EDR_F0531994NCAM00354M1,MSL,navcam,,100.0,82.617,0.8262,0,0,0,no_bigrock
NLB_511834914EDR_F0531994NCAM00354M1,MSL,navcam,,99.9814,72.4758,0.7249,0,0,0,no_bigrock
NLB_511834952EDR_F0531994NCAM00354M1,MSL,navcam,,99.5842,50.045,0.5025,0,0,0,no_bigrock
NLB_511834983EDR_F0531994NCAM07753M1,MSL,navcam,,96.5664,57.9581,0.6002,19277,4,3,ok
NLB_511835007EDR_F0531994NCAM07753M1,MSL,navcam,,93.5713,51.7471,0.553,4133,1,2,ok
NLB_511835097EDR_F0531994NCAM07753M1,MSL,navcam,,89.3866,30.0016,0.3356,0,0,0,no_bigrock
NLB_511835155EDR_F0531994NCAM07753M1,MSL,navcam,,100.0,16.0845,0.1608,0,0,0,no_bigrock
NLB_511835186EDR_F0531994NCAM07753M1,MSL,navcam,,100.0,37.3221,0.3732,0,0,0,no_bigrock
NLB_511835217EDR_F0531994NCAM07753M1,MSL,navcam,,100.0,53.9996,0.54,0,0,0,no_bigrock
NLB_511835241EDR_F0531994NCAM07753M1,MSL,navcam,,100.0,69.5698,0.6957,0,0,0,no_bigrock
NLB_511923566EDR_F0532078NCAM00305M1,MSL,navcam,,100.0,97.6482,0.9765,0,0,0,no_bigrock
NLB_511924442EDR_F0532138NCAM05113M1,MSL,navcam,,100.0,64.5679,0.6457,93260,4,4,ok
NLB_511924466EDR_F0532138NCAM05113M1,MSL,navcam,,100.0,63.8126,0.6381,66488,5,4,ok
